b'id',b'key',b'value',b'type' 
b'358356591',b'source',b'Bing',b'regular'
b'358356591',b'building',b'residential',b'regular'
b'358356591',b'city',b'Ottawa',b'addr'
b'358360607',b'city',b'Ottawa',b'addr'
b'358360607',b'housenumber',b'1119',b'addr'
b'358360607',b'street',b'Avignon Court',b'addr'
b'358360607',b'building',b'terrace',b'regular'
b'358360607',b'source',b'City of Ottawa',b'regular'
b'358587421',b'highway',b'service',b'regular'
b'359254891',b'building',b'house',b'regular'
b'359895509',b'access',b'private',b'regular'
b'359895509',b'amenity',b'parking',b'regular'
b'359895509',b'parking',b'surface',b'regular'
b'359895509',b'surface',b'asphalt',b'regular'
b'360214609',b'natural',b'wood',b'regular'
b'360511840',b'source',b'Bing',b'regular'
b'360511840',b'building',b'residential',b'regular'
b'360511840',b'city',b'Gatineau',b'addr'
b'360511840',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'360511840',b'street',b'Rue Martel',b'addr'
b'360511840',b'postcode',b'J9H 1S5',b'addr'
b'360511840',b'housenumber',b'40',b'addr'
b'360543871',b'source',b'Bing',b'regular'
b'360543871',b'building',b'residential',b'regular'
b'360543871',b'city',b'Gatineau',b'addr'
b'360543871',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'360543871',b'street',b'Rue Filiatreault',b'addr'
b'360543871',b'housenumber',b'527',b'addr'
b'360561693',b'source',b'Bing',b'regular'
b'360561693',b'building',b'residential',b'regular'
b'360561693',b'city',b'Gatineau',b'addr'
b'360561693',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'360561693',b'street',b'Rue La Fayette',b'addr'
b'360561693',b'postcode',b'J8P 2T7',b'addr'
b'360561693',b'housenumber',b'64',b'addr'
b'360561965',b'source',b'Bing',b'regular'
b'360561965',b'building',b'residential',b'regular'
b'360561965',b'city',b'Gatineau',b'addr'
b'360561965',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'360561965',b'street',b'Boulevard Saint-Ren\xc3\xa9 Ouest',b'addr'
b'360561965',b'housenumber',b'452',b'addr'
b'360562225',b'source',b'Bing',b'regular'
b'360562225',b'building',b'residential',b'regular'
b'360562225',b'city',b'Gatineau',b'addr'
b'360562225',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'360562225',b'street',b'Rue La Fayette',b'addr'
b'360562225',b'postcode',b'J8P 2T7',b'addr'
b'360562225',b'housenumber',b'36',b'addr'
b'360568265',b'source',b'Bing',b'regular'
b'360568265',b'building',b'detached',b'regular'
b'360568265',b'city',b'Gatineau',b'addr'
b'360568265',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'360568265',b'street',b'Rue H\xc3\xa9bert',b'addr'
b'360568265',b'postcode',b'J8P 6B7',b'addr'
b'360568265',b'housenumber',b'12',b'addr'
b'360568370',b'highway',b'footway',b'regular'
b'360575740',b'source',b'Bing',b'regular'
b'360575740',b'building',b'yes',b'regular'
b'360575740',b'city',b'Gatineau',b'addr'
b'360575740',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'360575740',b'street',b'Rue de Fontenelle',b'addr'
b'360575740',b'postcode',b'J8T 8L1',b'addr'
b'360575740',b'housenumber',b'104',b'addr'
b'360585319',b'source',b'Bing',b'regular'
b'360585319',b'building',b'yes',b'regular'
b'360585319',b'city',b'Gatineau',b'addr'
b'360585319',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'360585319',b'street',b'Chemin de la Savane',b'addr'
b'360585319',b'postcode',b'J8T 0A1',b'addr'
b'360585319',b'housenumber',b'328',b'addr'
b'360590374',b'source',b'Bing',b'regular'
b'360590374',b'building',b'residential',b'regular'
b'360590374',b'city',b'Gatineau',b'addr'
b'360590374',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'360590374',b'street',b'Rue de Beaussier',b'addr'
b'360590374',b'postcode',b'J8T 7W2',b'addr'
b'360590374',b'housenumber',b'111',b'addr'
b'360594373',b'source',b'Bing',b'regular'
b'360594373',b'building',b'yes',b'regular'
b'360594373',b'city',b'Gatineau',b'addr'
b'360594373',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'360594373',b'street',b'Rue Lafl\xc3\xa8che',b'addr'
b'360594373',b'postcode',b'J8T 7Z7',b'addr'
b'360594373',b'housenumber',b'106',b'addr'
b'360601326',b'natural',b'water',b'regular'
b'360735959',b'source',b'Bing',b'regular'
b'360735959',b'building',b'yes',b'regular'
b'360735959',b'city',b'Gatineau',b'addr'
b'360766829',b'source',b'Bing',b'regular'
b'360766829',b'building',b'yes',b'regular'
b'360766829',b'city',b'Gatineau',b'addr'
b'360766829',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'360766829',b'street',b'Chemin Proulx',b'addr'
b'360766829',b'country',b'CA',b'addr'
b'360766829',b'postcode',b'J8R 3B8',b'addr'
b'360766829',b'housenumber',b'236',b'addr'
b'360889780',b'source',b'Bing',b'regular'
b'360889780',b'building',b'house',b'regular'
b'360889780',b'city',b'Gatineau',b'addr'
b'360889780',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'360889780',b'street',b'Chemin de Chambord',b'addr'
b'360889780',b'country',b'CA',b'addr'
b'360889780',b'postcode',b'J8R 3H2',b'addr'
b'360889780',b'housenumber',b'40',b'addr'
b'360889884',b'source',b'Bing',b'regular'
b'360889884',b'building',b'residential',b'regular'
b'360889884',b'city',b'Gatineau',b'addr'
b'360889884',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'360889884',b'street',b'Chemin du Barrage',b'addr'
b'360889884',b'country',b'CA',b'addr'
b'360889884',b'housenumber',b'47',b'addr'
b'360890629',b'source',b'Bing',b'regular'
b'360890629',b'building',b'residential',b'regular'
b'360890629',b'city',b'Gatineau',b'addr'
b'360890629',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'360890629',b'street',b'Rue de Saint-Prime',b'addr'
b'360890629',b'country',b'CA',b'addr'
b'360890629',b'housenumber',b'84',b'addr'
b'361016558',b'source',b'Bing',b'regular'
b'361016558',b'building',b'residential',b'regular'
b'361016558',b'city',b'Gatineau',b'addr'
b'361016558',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'361016558',b'street',b'Rue de Toulouse',b'addr'
b'361016558',b'postcode',b'J8T 7X9',b'addr'
b'361016558',b'housenumber',b'25',b'addr'
b'361034824',b'source',b'Bing',b'regular'
b'361034824',b'building',b'residential',b'regular'
b'361034824',b'city',b'Gatineau',b'addr'
b'361034824',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'361034824',b'street',b'Rue de Cond\xc3\xa9',b'addr'
b'361034824',b'country',b'CA',b'addr'
b'361034824',b'postcode',b'J8M 0A9',b'addr'
b'361034824',b'housenumber',b'143',b'addr'
b'361211632',b'highway',b'path',b'regular'
b'361440384',b'source',b'City of Ottawa',b'regular'
b'361440384',b'building',b'house',b'regular'
b'361440384',b'city',b'Ottawa',b'addr'
b'361440384',b'street',b'River Road',b'addr'
b'361440384',b'housenumber',b'338',b'addr'
b'362326993',b'source',b'City of Ottawa',b'regular'
b'362326993',b'building',b'house',b'regular'
b'362326993',b'city',b'Ottawa',b'addr'
b'362326993',b'street',b'Holland Avenue',b'addr'
b'362326993',b'levels',b'0',b'roof'
b'362326993',b'levels',b'2',b'building'
b'362326993',b'housenumber',b'204',b'addr'
b'362621494',b'leisure',b'playground',b'regular'
b'363060210',b'sport',b'basketball',b'regular'
b'363060210',b'leisure',b'pitch',b'regular'
b'363771665',b'name',b'Rue de Port-Daniel',b'regular'
b'363771665',b'lanes',b'1',b'regular'
b'363771665',b'highway',b'residential',b'regular'
b'363771665',b'surface',b'asphalt',b'regular'
b'363771665',b'sidewalk',b'no',b'regular'
b'364011829',b'source',b'Bing',b'regular'
b'364011829',b'building',b'yes',b'regular'
b'364011829',b'city',b'Gatineau',b'addr'
b'364011829',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'364011829',b'street',b'Rue de Bromont',b'addr'
b'364011829',b'housenumber',b'81',b'addr'
b'364011957',b'source',b'Bing',b'regular'
b'364011957',b'building',b'yes',b'regular'
b'364011957',b'city',b'Gatineau',b'addr'
b'364011957',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'364011957',b'street',b'Rue de Bromont',b'addr'
b'364011957',b'postcode',b'J8T 6H9',b'addr'
b'364011957',b'housenumber',b'59',b'addr'
b'364192409',b'source',b'Bing',b'regular'
b'364192409',b'building',b'yes',b'regular'
b'364192409',b'city',b'Gatineau',b'addr'
b'364192409',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'364192409',b'street',b'Rue Nelligan',b'addr'
b'364192409',b'postcode',b'J8T 5Z6',b'addr'
b'364192409',b'housenumber',b'159',b'addr'
b'364192518',b'source',b'Bing',b'regular'
b'364192518',b'building',b'yes',b'regular'
b'364192518',b'city',b'Gatineau',b'addr'
b'364192518',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'364192518',b'street',b'Rue Nelligan',b'addr'
b'364192518',b'postcode',b'J8T 5Z6',b'addr'
b'364192518',b'housenumber',b'143',b'addr'
b'364211919',b'highway',b'service',b'regular'
b'364211919',b'service',b'parking_aisle',b'regular'
b'364230556',b'source',b'Bing',b'regular'
b'364230556',b'building',b'residential',b'regular'
b'364230556',b'city',b'Gatineau',b'addr'
b'364230556',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'364230556',b'street',b'Boulevard Saint-Ren\xc3\xa9 Ouest',b'addr'
b'364230556',b'postcode',b'J8T 7R2',b'addr'
b'364230556',b'housenumber',b'1010',b'addr'
b'364230667',b'source',b'Bing',b'regular'
b'364230667',b'building',b'yes',b'regular'
b'364230667',b'city',b'Gatineau',b'addr'
b'364230667',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'364230667',b'street',b'Rue de Beloeil',b'addr'
b'364230667',b'postcode',b'J8T 7G2',b'addr'
b'364230667',b'housenumber',b'55',b'addr'
b'364230769',b'source',b'Bing',b'regular'
b'364230769',b'building',b'yes',b'regular'
b'364230769',b'city',b'Gatineau',b'addr'
b'364230769',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'364230769',b'street',b'Avenue de la Drave',b'addr'
b'364230769',b'housenumber',b'5',b'addr'
b'364238407',b'building',b'house',b'regular'
b'364238407',b'city',b'Gatineau',b'addr'
b'364238407',b'street',b'Rue Perras',b'addr'
b'364238407',b'country',b'CA',b'addr'
b'364238407',b'postcode',b'J8Y 6K3',b'addr'
b'364238407',b'province',b'QC',b'addr'
b'364238407',b'housenumber',b'57',b'addr'
b'364253333',b'source',b'Bing',b'regular'
b'364253333',b'building',b'yes',b'regular'
b'364253333',b'city',b'Gatineau',b'addr'
b'364253333',b'source',b'Gatineau.ca/donneesouvertes 08Aug2015',b'addr'
b'364253333',b'street',b'Rue Dorion',b'addr'
b'364253333',b'postcode',b'J9H 2B9',b'addr'
b'364253333',b'housenumber',b'57',b'addr'
b'364374648',b'access',b'private',b'regular'
b'364374648',b'amenity',b'parking',b'regular'
b'364374838',b'highway',b'service',b'regular'
b'364374838',b'service',b'driveway',b'regular'
b'364384757',b'highway',b'path',b'regular'
b'364395237',b'source',b'Bing',b'regular'
b'364395237',b'building',b'yes',b'regular'
b'364395237',b'city',b'Gatineau',b'addr'
b'364395237',b'street',b'Rue Raoul',b'addr'
b'364395237',b'addr',b'Gatineau.ca/donneesouvertes 08Aug2015',b'source'
b'364395237',b'postcode',b'J8T 2G7',b'addr'
b'364395237',b'housenumber',b'12',b'addr'
b'364395364',b'source',b'Bing',b'regular'
b'364395364',b'building',b'yes',b'regular'
b'364395364',b'city',b'Gatineau',b'addr'
b'364395364',b'street',b'Rue de Pointe-Gatineau',b'addr'
b'364395364',b'addr',b'Gatineau.ca/donneesouvertes 08Aug2015',b'source'
b'364395364',b'postcode',b'J8T 2C5',b'addr'
b'364395364',b'housenumber',b'300',b'addr'
b'364395468',b'source',b'Bing',b'regular'
b'364395468',b'building',b'yes',b'regular'
b'364395468',b'city',b'Gatineau',b'addr'
b'364395468',b'street',b'Rue On\xc3\xa9sime',b'addr'
b'364395468',b'addr',b'Gatineau.ca/donneesouvertes 08Aug2015',b'source'
b'364395468',b'housenumber',b'81',b'addr'
b'364403315',b'source',b'Bing',b'regular'
b'364403315',b'building',b'yes',b'regular'
b'364403315',b'city',b'Gatineau',b'addr'
b'364403315',b'street',b'Rue Saint-Rosaire',b'addr'
b'364403315',b'addr',b'Gatineau.ca/donneesouvertes 08Aug2015',b'source'
b'364403315',b'postcode',b'J8T 3A9',b'addr'
b'364403315',b'housenumber',b'16',b'addr'
b'364477419',b'source',b'Bing',b'regular'
b'364477419',b'building',b'yes',b'regular'
b'364477419',b'city',b'Gatineau',b'addr'
b'364477419',b'street',b'Rue Claire',b'addr'
b'364477419',b'addr',b'Gatineau.ca/donneesouvertes 08Aug2015',b'source'
b'364477419',b'housenumber',b'9',b'addr'
b'364526089',b'source',b'Bing',b'regular'
b'364526089',b'building',b'yes',b'regular'
b'364526089',b'city',b'Gatineau',b'addr'
b'364526089',b'street',b'Rue Sainte-Yvonne',b'addr'
b'364526089',b'addr',b'Gatineau.ca/donneesouvertes 08Aug2015',b'source'
b'364526089',b'postcode',b'J8T 1X8',b'addr'
b'364526089',b'housenumber',b'32',b'addr'
b'364526197',b'source',b'Bing',b'regular'
b'364526197',b'building',b'yes',b'regular'
b'364526197',b'city',b'Gatineau',b'addr'
b'364526197',b'street',b'Rue Monseigneur-Forbes',b'addr'
b'364526197',b'addr',b'Gatineau.ca/donneesouvertes 08Aug2015',b'source'
b'364526197',b'postcode',b'J8T 1Y9',b'addr'
b'364526197',b'housenumber',b'17',b'addr'
b'364526304',b'source',b'Bing',b'regular'
b'364526304',b'building',b'yes',b'regular'
b'364526304',b'city',b'Gatineau',b'addr'
b'364526304',b'street',b'Rue Micheline',b'addr'
b'364526304',b'addr',b'Gatineau.ca/donneesouvertes 08Aug2015',b'source'
b'364526304',b'postcode',b'J8T 3G2',b'addr'
b'364526304',b'housenumber',b'33',b'addr'
b'364526412',b'source',b'Bing',b'regular'
b'364526412',b'building',b'yes',b'regular'
b'364526412',b'city',b'Gatineau',b'addr'
b'364526412',b'street',b'Rue de Ville-Marie',b'addr'
b'364526412',b'addr',b'Gatineau.ca/donneesouvertes 08Aug2015',b'source'
b'364526412',b'housenumber',b'52',b'addr'
b'364526526',b'source',b'Bing',b'regular'
b'364526526',b'building',b'yes',b'regular'
b'364526526',b'city',b'Gatineau',b'addr'
b'364526526',b'street',b'Rue Lionel-Groulx',b'addr'
b'364526526',b'addr',b'Gatineau.ca/donneesouvertes 08Aug2015',b'source'
b'364526526',b'postcode',b'J8T 1T6',b'addr'
b'364526526',b'housenumber',b'56',b'addr'
b'364526651',b'source',b'Bing',b'regular'
b'364526651',b'building',b'yes',b'regular'
b'364526651',b'city',b'Gatineau',b'addr'
b'364526651',b'street',b'Rue Monseigneur-Forbes',b'addr'
b'364526651',b'addr',b'Gatineau.ca/donneesouvertes 08Aug2015',b'source'
b'364526651',b'postcode',b'J8T 1Z2',b'addr'
b'364526651',b'housenumber',b'37',b'addr'
b'364526807',b'source',b'Bing',b'regular'
b'364526807',b'building',b'yes',b'regular'
b'364526807',b'city',b'Gatineau',b'addr'
b'364526807',b'street',b'Rue Saint-Josaphat',b'addr'
b'364526807',b'addr',b'Gatineau.ca/donneesouvertes 08Aug2015',b'source'
b'364526807',b'housenumber',b'76',b'addr'
b'364536555',b'source',b'Bing',b'regular'
b'364536555',b'building',b'yes',b'regular'
b'364536555',b'city',b'Gatineau',b'addr'
b'364536555',b'street',b'Rue Michaud',b'addr'
b'364536555',b'addr',b'Gatineau.ca/donneesouvertes 08Aug2015',b'source'
b'364536555',b'postcode',b'J8T 2W8',b'addr'
b'364536555',b'housenumber',b'20',b'addr'
b'364536726',b'source',b'Bing',b'regular'
b'364536726',b'building',b'yes',b'regular'
b'364536726',b'city',b'Gatineau',b'addr'
b'364536726',b'street',b'Rue Jean-Talon',b'addr'
b'364536726',b'addr',b'Gatineau.ca/donneesouvertes 08Aug2015',b'source'
b'364536726',b'postcode',b'J8T 2Y7',b'addr'
b'364536726',b'housenumber',b'55',b'addr'
b'364536828',b'source',b'Bing',b'regular'
b'364536828',b'building',b'residential',b'regular'
b'364536828',b'city',b'Gatineau',b'addr'
b'364536828',b'street',b'Boulevard de la Cit\xc3\xa9',b'addr'
b'364536828',b'addr',b'Gatineau.ca/donneesouvertes 08Aug2015',b'source'
b'364536828',b'housenumber',b'89',b'addr'
b'364536928',b'highway',b'service',b'regular'
b'364536928',b'service',b'driveway',b'regular'
b'364544981',b'building',b'residential',b'regular'
b'364544981',b'city',b'Gatineau',b'addr'
b'364544981',b'street',b'Rue Richard-Helmer',b'addr'
b'364544981',b'addr',b'http://gatineau.ca/donneesouvertes',b'source'
b'364544981',b'country',b'CA',b'addr'
b'364544981',b'postcode',b'J8Y 1H3',b'addr'
b'364544981',b'province',b'QC',b'addr'
b'364544981',b'geometry',b'Bing',b'source'
b'364544981',b'housenumber',b'15',b'addr'
b'364545089',b'source',b'Bing',b'regular'
b'364545089',b'building',b'house',b'regular'
b'364545089',b'city',b'Gatineau',b'addr'
b'364545089',b'street',"b""Rue d'Orsonnens""",b'addr'
b'364545089',b'country',b'CA',b'addr'
b'364545089',b'postcode',b'J8Y 6H7',b'addr'
b'364545089',b'province',b'QC',b'addr'
b'364545089',b'housenumber',b'59',b'addr'
b'364545198',b'building',b'detached',b'regular'
